 000000">\n 	 : 1
 dugemparty"}}]},"shortcode":"BlV2HM_HW0X","edge_media_to_comment":{"count":0},"taken_at_timestamp":1531848883,"dimensions":{"height":640,"width":640},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/c1dc69dd29c9b764f69d03504d3af499/5BD99A3D/t51.2885-15/e35/36847145_1878699892431461_7389736368026419200_n.jpg","edge_liked_by":{"count":7},"edge_media_preview_like":{"count":7},"owner":{"id":"7284024102"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/c1dc69dd29c9b764f69d03504d3af499/5BD99A3D/t51.2885-15/e35/36847145_1878699892431461_7389736368026419200_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/316859cd266ee1c1e4a439067c37ea07/5BCCD802/t51.2885-15/e35/s150x150/36847145_1878699892431461_7389736368026419200_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/ed672c3014777b6a8d88052c4001fb2f/5BD6DE04/t51.2885-15/e35/s240x240/36847145_1878699892431461_7389736368026419200_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/65659c3bdd2d326c1f61c89ee63c13b4/5BD56F7A/t51.2885-15/e35/s320x320/36847145_1878699892431461_7389736368026419200_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/c6bd1e2e80eb954c1699969c15621acb/5BD3E03D/t51.2885-15/e35/s480x480/36847145_1878699892431461_7389736368026419200_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/c1dc69dd29c9b764f69d03504d3af499/5BD99A3D/t51.2885-15/e35/36847145_1878699892431461_7389736368026419200_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825603004105904529","edge_media_to_caption":{"edges":[{"node":{"text":"Bagaimana 	 : 1
 dugemparty"}}]},"shortcode":"BlV2EKAnlGR","edge_media_to_comment":{"count":0},"taken_at_timestamp":1531848858,"dimensions":{"height":640,"width":640},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a2d86922c95164caa3b66455d091ddd0/5BD4613C/t51.2885-15/e35/36675349_238951186831111_2551182278579453952_n.jpg","edge_liked_by":{"count":8},"edge_media_preview_like":{"count":8},"owner":{"id":"7284024102"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a2d86922c95164caa3b66455d091ddd0/5BD4613C/t51.2885-15/e35/36675349_238951186831111_2551182278579453952_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d07824e38b1384d76eff677c00a46858/5BE72F7E/t51.2885-15/e35/s150x150/36675349_238951186831111_2551182278579453952_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/0e1790e56fe984f255f8495878db92d0/5BE6D534/t51.2885-15/e35/s240x240/36675349_238951186831111_2551182278579453952_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/e6c0be9a9536542de52aacce27cc8a1c/5BE6E98E/t51.2885-15/e35/s320x320/36675349_238951186831111_2551182278579453952_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/7e05fc95df064a71f424818cefbb7c41/5BD26ED4/t51.2885-15/e35/s480x480/36675349_238951186831111_2551182278579453952_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a2d86922c95164caa3b66455d091ddd0/5BD4613C/t51.2885-15/e35/36675349_238951186831111_2551182278579453952_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825600409709266859","edge_media_to_caption":{"edges":[{"node":{"text":"Work 	 : 1
 cubierta"}}]},"shortcode":"BlV1eZyh0er","edge_media_to_comment":{"count":8},"taken_at_timestamp":1531848549,"dimensions":{"height":566,"width":1080},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/2b131e2070fc546324c0dbc6ff00a5a0/5BDAEF82/t51.2885-15/e35/36830955_204650130226677_4660994085526437888_n.jpg","edge_liked_by":{"count":14},"edge_media_preview_like":{"count":14},"owner":{"id":"270103110"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/e0abca1fff10c5197178ce8e488cd10d/5BD9FC2D/t51.2885-15/e35/c257.0.566.566/36830955_204650130226677_4660994085526437888_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/90af9ea00e6d79cc1556a5386bfd4385/5BE4EC5D/t51.2885-15/e35/c257.0.566.566/s150x150/36830955_204650130226677_4660994085526437888_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/5dd192f1a1c17cd30ed525aae620a9df/5BD03F17/t51.2885-15/e35/c257.0.566.566/s240x240/36830955_204650130226677_4660994085526437888_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/803320c6beb49e26e750c10f5c3ec099/5BEA4EAD/t51.2885-15/e35/c257.0.566.566/s320x320/36830955_204650130226677_4660994085526437888_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/6e9b62798e361ef71be31d384cf910fb/5BE81CF7/t51.2885-15/e35/c257.0.566.566/s480x480/36830955_204650130226677_4660994085526437888_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/e0abca1fff10c5197178ce8e488cd10d/5BD9FC2D/t51.2885-15/e35/c257.0.566.566/36830955_204650130226677_4660994085526437888_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825596555078397486","edge_media_to_caption":{"edges":[{"node":{"text":"Zzzzzzzzzzinc 	 : 1
 brunch\\n.\\n.\\n.\\n#daily#brunch#losangeles#dtla#artdistrict#zinc#healthy#fresh#bestsalad#\\uc77c\\uc0c1#\\ub370\\uc77c\\ub9ac#\\uc5d8\\uc5d0\\uc774#\\ub2e4\\uc6b4\\ud0c0\\uc6b4#\\uc544\\ud2b8\\ub514\\uc2a4\\ud2b8\\ub9ad#\\uc9d5\\ud06c#\\uc778\\uc0dd\\uc0d0\\ub7ec\\ub4dc#\\uc62c\\uac00\\ub2c9#\\uc62c\\uac00\\ub2c9\\ub77c\\uc774\\ud504#\\uc5ec\\uc720#\\ud589\\ubcf5#\\ud3b8\\uc548\\ud568"}}]},"shortcode":"BlV0mT4n-4u","edge_media_to_comment":{"count":1},"taken_at_timestamp":1531848090,"dimensions":{"height":1346,"width":1080},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/8af246e5e70b84b4d0ff7efd75953cd8/5BD2C63A/t51.2885-15/e35/36619706_426140204540909_9214146855124860928_n.jpg","edge_liked_by":{"count":24},"edge_media_preview_like":{"count":24},"owner":{"id":"5982022333"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/127646495078953c117c22a52c413e15/5BC8D5CA/t51.2885-15/sh0.08/e35/c0.133.1080.1080/s640x640/36619706_426140204540909_9214146855124860928_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/e072629189d24242db1a054487cbd735/5BE9E2D1/t51.2885-15/e35/c0.133.1080.1080/s150x150/36619706_426140204540909_9214146855124860928_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/aa6304a0b644c2a2b672733ceb30de1e/5BCB8B9B/t51.2885-15/e35/c0.133.1080.1080/s240x240/36619706_426140204540909_9214146855124860928_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d46ace924a37fcc4ab23e1d9b0b1950f/5BE46221/t51.2885-15/e35/c0.133.1080.1080/s320x320/36619706_426140204540909_9214146855124860928_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/0aa6243df3764b9fe5deae8d66768ed6/5BD7BF7B/t51.2885-15/e35/c0.133.1080.1080/s480x480/36619706_426140204540909_9214146855124860928_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/127646495078953c117c22a52c413e15/5BC8D5CA/t51.2885-15/sh0.08/e35/c0.133.1080.1080/s640x640/36619706_426140204540909_9214146855124860928_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825596529977759057","edge_media_to_caption":{"edges":[{"node":{"text":"RATA 	 : 1
 peninggibadanmalaysia 	 : 1
 peninggibadanmurah\\n#nakfakta 	 : 1
 nakbebel 	 : 1
 pru14 	 : 1
 bn 	 : 1
 gerakan 	 : 1
 awaninews 	 : 1
 selangor 	 : 1
 pas 	 : 1
 kuasarakyat 	 : 1
 kitasemuapenghasut 	 : 1
 pelangsingbadan 	 : 1
 promo 	 : 1
 stpm\\n##awekmelayu 	 : 1
 awekcomel 	 : 1
 awekmantap 	 : 1
 acc 	 : 1
 nw 	 : 1
 mudahterhibur 	 : 1
 mohonterasa 	 : 1
 tinggibadan 	 : 1
 raya 	 : 1
 sayajual 	 : 1
 tangkapnajip 	 : 1
 malaysiaku"}}]},"shortcode":"BlV0l8ggpVR","edge_media_to_comment":{"count":1},"taken_at_timestamp":1531848087,"dimensions":{"height":750,"width":750},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/789d49d19e9c3ef04eb9d091cd024a4d/5BE694B8/t51.2885-15/e35/36902483_210307646488296_5169823031496802304_n.jpg","edge_liked_by":{"count":9},"edge_media_preview_like":{"count":9},"owner":{"id":"7613606742"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d9b3caead8e9c91bd9620b31af26c26d/5BD5815D/t51.2885-15/sh0.08/e35/s640x640/36902483_210307646488296_5169823031496802304_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/28f3461547baf282cc8e5edf0a4a5c79/5BD59FFA/t51.2885-15/e35/s150x150/36902483_210307646488296_5169823031496802304_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/642a4a9ca3c6745bf14fa22a09a0449e/5BE44AB0/t51.2885-15/e35/s240x240/36902483_210307646488296_5169823031496802304_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/b9d587602d444b8c657baf6ab9864bd5/5BE6D10A/t51.2885-15/e35/s320x320/36902483_210307646488296_5169823031496802304_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/dff866b68061f62018d99cc5d08e8826/5BE8D950/t51.2885-15/e35/s480x480/36902483_210307646488296_5169823031496802304_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d9b3caead8e9c91bd9620b31af26c26d/5BD5815D/t51.2885-15/sh0.08/e35/s640x640/36902483_210307646488296_5169823031496802304_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825594395975268644","edge_media_to_caption":{"edges":[{"node":{"text":"Porque 	 : 1
 antioxidantes 	 : 1
 proteinas 	 : 1
 potasio 	 : 1
 pucashungo 	 : 1
 yanashungo 	 : 1
 eathealthy 	 : 1
 nativepotatoes 	 : 1
 productofecuador"}}]},"shortcode":"BlV0G5EDLkk","edge_media_to_comment":{"count":0},"taken_at_timestamp":1531847832,"dimensions":{"height":1350,"width":1080},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/367261f619b75639137f15e6786fc939/5BE06DB9/t51.2885-15/e35/36598926_450898732045226_2832642828494962688_n.jpg","edge_liked_by":{"count":10},"edge_media_preview_like":{"count":10},"owner":{"id":"4184040510"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/0c7e6dade4c5baa057b0d81a5927d541/5BDA85FA/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/36598926_450898732045226_2832642828494962688_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d37bc16e3d254c50f31906f8bc75c85b/5BE863E1/t51.2885-15/e35/c0.135.1080.1080/s150x150/36598926_450898732045226_2832642828494962688_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/89e9c517486675063378d38a397b25f2/5BDA22AB/t51.2885-15/e35/c0.135.1080.1080/s240x240/36598926_450898732045226_2832642828494962688_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/0b7a7e8afd174f5658a4425ea6647a18/5BE60E11/t51.2885-15/e35/c0.135.1080.1080/s320x320/36598926_450898732045226_2832642828494962688_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/78bf30a5ff0c485070033150b743051b/5BD0794B/t51.2885-15/e35/c0.135.1080.1080/s480x480/36598926_450898732045226_2832642828494962688_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/0c7e6dade4c5baa057b0d81a5927d541/5BDA85FA/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/36598926_450898732045226_2832642828494962688_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825592332470093263","edge_media_to_caption":{"edges":[{"node":{"text":"Untuk 	 : 1
 suplemenstore"}}]},"shortcode":"BlVzo3RjoXP","edge_media_to_comment":{"count":0},"taken_at_timestamp":1531847586,"dimensions":{"height":480,"width":480},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/21f8c107c3b7ae10751168f40b5c1d5d/5BC5BC5E/t51.2885-15/e35/36610089_1085494678283183_4536519967578783744_n.jpg","edge_liked_by":{"count":4},"edge_media_preview_like":{"count":4},"owner":{"id":"8228441575"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/21f8c107c3b7ae10751168f40b5c1d5d/5BC5BC5E/t51.2885-15/e35/36610089_1085494678283183_4536519967578783744_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/cc2e1b3f7ad67e0df08f7cee022bc9f7/5BC64161/t51.2885-15/e35/s150x150/36610089_1085494678283183_4536519967578783744_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/e83447e104cdad9c6bff88511162de96/5BC9FA67/t51.2885-15/e35/s240x240/36610089_1085494678283183_4536519967578783744_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d3ffe662e962a60ee05c13dadbd43201/5BD90B19/t51.2885-15/e35/s320x320/36610089_1085494678283183_4536519967578783744_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/21f8c107c3b7ae10751168f40b5c1d5d/5BC5BC5E/t51.2885-15/e35/36610089_1085494678283183_4536519967578783744_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/21f8c107c3b7ae10751168f40b5c1d5d/5BC5BC5E/t51.2885-15/e35/36610089_1085494678283183_4536519967578783744_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825592100265080713","edge_media_to_caption":{"edges":[{"node":{"text":"Untuk 	 : 1
 suplemenstore"}}]},"shortcode":"BlVzlfBDzeJ","edge_media_to_comment":{"count":0},"taken_at_timestamp":1531847559,"dimensions":{"height":480,"width":480},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a74995b45e80364c8bbcf020ea98af1c/5BDA15E5/t51.2885-15/e35/36712400_1899426343691118_2484177537471610880_n.jpg","edge_liked_by":{"count":3},"edge_media_preview_like":{"count":3},"owner":{"id":"8228441575"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a74995b45e80364c8bbcf020ea98af1c/5BDA15E5/t51.2885-15/e35/36712400_1899426343691118_2484177537471610880_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/8926ec3f159ae94cccf4ce1597dd8ac9/5BDA2EDA/t51.2885-15/e35/s150x150/36712400_1899426343691118_2484177537471610880_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/39eaeb3ccf685c1d8a800bcc8b8d1ce1/5BEA42DC/t51.2885-15/e35/s240x240/36712400_1899426343691118_2484177537471610880_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/b398a9c30dd4b585ad3bc9815f4058c1/5BE6AAA2/t51.2885-15/e35/s320x320/36712400_1899426343691118_2484177537471610880_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a74995b45e80364c8bbcf020ea98af1c/5BDA15E5/t51.2885-15/e35/36712400_1899426343691118_2484177537471610880_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a74995b45e80364c8bbcf020ea98af1c/5BDA15E5/t51.2885-15/e35/36712400_1899426343691118_2484177537471610880_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825591931293311225","edge_media_to_caption":{"edges":[{"node":{"text":"Untuk 	 : 1
 suplemenstore"}}]},"shortcode":"BlVzjBpjqD5","edge_media_to_comment":{"count":0},"taken_at_timestamp":1531847538,"dimensions":{"height":480,"width":480},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/baed7639b7ab838fe1775d226717e0dd/5BD544D9/t51.2885-15/e35/37025398_206543990199990_3761558445468155904_n.jpg","edge_liked_by":{"count":4},"edge_media_preview_like":{"count":4},"owner":{"id":"8228441575"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/baed7639b7ab838fe1775d226717e0dd/5BD544D9/t51.2885-15/e35/37025398_206543990199990_3761558445468155904_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/b3aafdd926518786ee5f26709c6d3990/5BDD399B/t51.2885-15/e35/s150x150/37025398_206543990199990_3761558445468155904_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/20daa6351934450b51a6cf4124a00f48/5BE54BD1/t51.2885-15/e35/s240x240/37025398_206543990199990_3761558445468155904_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/7bf78b895b2cdf8866ff46f864068064/5BE0A06B/t51.2885-15/e35/s320x320/37025398_206543990199990_3761558445468155904_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/baed7639b7ab838fe1775d226717e0dd/5BD544D9/t51.2885-15/e35/37025398_206543990199990_3761558445468155904_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/baed7639b7ab838fe1775d226717e0dd/5BD544D9/t51.2885-15/e35/37025398_206543990199990_3761558445468155904_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825587669294124526","edge_media_to_caption":{"edges":[{"node":{"text":"#Eggs 	 : 1
 B12vitamins. 	 : 1
 Salmon 	 : 1
 leanprotein 	 : 1
 Omega3 	 : 1
 Peanutbutter 	 : 1
 Edamame 	 : 1
 copper, 	 : 1
 cleanliving 	 : 1
 healthliving 	 : 1
 healthydiet 	 : 1
 eatingclean 	 : 1
 farmersmarket 	 : 1
 organicfood 	 : 1
 eatinggreen 	 : 1
 performancefoods 	 : 1
 performancemeals 	 : 1
 vitaminrich 	 : 1
 dailynutrition 	 : 1
 nutrition 	 : 1
 VitaminA 	 : 1
 VitaminE 	 : 1
 VitaminK 	 : 1
 longevity 	 : 1
 restorefitness"}}]},"shortcode":"BlVylAWnA3u","edge_media_to_comment":{"count":1},"taken_at_timestamp":1531847030,"dimensions":{"height":1080,"width":1080},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/2b64aedc07cf0e09feabd06a387ab832/5BE0560F/t51.2885-15/e35/36995456_1435334686612253_7419089514557079552_n.jpg","edge_liked_by":{"count":21},"edge_media_preview_like":{"count":21},"owner":{"id":"7201236166"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/32fd00c255f1cfde63531cd3ab8a661f/5BDB11B5/t51.2885-15/sh0.08/e35/s640x640/36995456_1435334686612253_7419089514557079552_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/62d663726cda3349db377ed4abe6d520/5BCAF630/t51.2885-15/e35/s150x150/36995456_1435334686612253_7419089514557079552_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/ecf380c27ecb4ba71bd3b30d90215d0c/5BE4B436/t51.2885-15/e35/s240x240/36995456_1435334686612253_7419089514557079552_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/5de34272d76323cd22d8a7a5f0ce931a/5BD3AB48/t51.2885-15/e35/s320x320/36995456_1435334686612253_7419089514557079552_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/33305156a2e404105b4e39037dee9275/5BDA7E0F/t51.2885-15/e35/s480x480/36995456_1435334686612253_7419089514557079552_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/32fd00c255f1cfde63531cd3ab8a661f/5BDB11B5/t51.2885-15/sh0.08/e35/s640x640/36995456_1435334686612253_7419089514557079552_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825582759675332403","edge_media_to_caption":{"edges":[{"node":{"text":"think 	 : 1
 better 	 : 1
 positive 	 : 1
 happy"}}]},"shortcode":"BlVxdj6hocz","edge_media_to_comment":{"count":7},"taken_at_timestamp":1531846445,"dimensions":{"height":1080,"width":1080},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/ffafdbbe67aa6c36bb5af21ea4ae25d7/5BC78214/t51.2885-15/e35/36802038_345453705991727_5095255669024489472_n.jpg","edge_liked_by":{"count":35},"edge_media_preview_like":{"count":35},"owner":{"id":"2312126896"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/c9a1d25ce4fc5b2991dd979df31cb30b/5BDC91F1/t51.2885-15/sh0.08/e35/s640x640/36802038_345453705991727_5095255669024489472_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/6ca81b29993c779379409fa631a8c41d/5BD53856/t51.2885-15/e35/s150x150/36802038_345453705991727_5095255669024489472_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/bcaa2d2ce32114736ed1b5627297c611/5BD1B81C/t51.2885-15/e35/s240x240/36802038_345453705991727_5095255669024489472_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/a23b4f3bfdc188a628a3b39724065ed1/5BEADAA6/t51.2885-15/e35/s320x320/36802038_345453705991727_5095255669024489472_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d4b3b72de81b95f3126fda128e39f1d9/5BE97BFC/t51.2885-15/e35/s480x480/36802038_345453705991727_5095255669024489472_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/c9a1d25ce4fc5b2991dd979df31cb30b/5BDC91F1/t51.2885-15/sh0.08/e35/s640x640/36802038_345453705991727_5095255669024489472_n.jpg","config_width":640,"config_height":640}],"is_video":false}},{"node":{"comments_disabled":false,"id":"1825582237124670094","edge_media_to_caption":{"edges":[{"node":{"text":"If 	 : 1
 wearsunscreen 	 : 1
 bazluhrmann 	 : 1
 advice 	 : 1
 1999 	 : 1
 listenup 	 : 1
 saynotooxybenzone 	 : 1
 reefsafe 	 : 1
 nofissues 	 : 1
 betterbeauty 	 : 1
 beautymadebetter 	 : 1
 nonnano 	 : 1
 responsiblysourced"}}]},"shortcode":"BlVxV9QFDKO","edge_media_to_comment":{"count":1},"taken_at_timestamp":1531846383,"dimensions":{"height":1080,"width":1080},"display_url":"https://instagram.fgig1-2.fna.fbcdn.net/vp/ad05c1bbef1902e5dc4dc2f4941317a5/5BCBA255/t51.2885-15/e35/36733933_518112375273585_5703961064396292096_n.jpg","edge_liked_by":{"count":23},"edge_media_preview_like":{"count":23},"owner":{"id":"2177800487"},"thumbnail_src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d7f7492953abd4eb4487e20339cc654f/5BC98DB0/t51.2885-15/sh0.08/e35/s640x640/36733933_518112375273585_5703961064396292096_n.jpg","thumbnail_resources":[{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/24b26cea389b1c361add29a702edd172/5BDF9117/t51.2885-15/e35/s150x150/36733933_518112375273585_5703961064396292096_n.jpg","config_width":150,"config_height":150},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/6713245fb9e4ce1368a353d849c14255/5BCF8A5D/t51.2885-15/e35/s240x240/36733933_518112375273585_5703961064396292096_n.jpg","config_width":240,"config_height":240},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/e5bf97754d609feb01c07da4770b5be6/5BDF55E7/t51.2885-15/e35/s320x320/36733933_518112375273585_5703961064396292096_n.jpg","config_width":320,"config_height":320},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/91306c598139cbe05b5d4aeb7a3223a4/5BC729BD/t51.2885-15/e35/s480x480/36733933_518112375273585_5703961064396292096_n.jpg","config_width":480,"config_height":480},{"src":"https://instagram.fgig1-2.fna.fbcdn.net/vp/d7f7492953abd4eb4487e20339cc654f/5BC98DB0/t51.2885-15/sh0.08/e35/s640x640/36733933_518112375273585_5703961064396292096_n.jpg","config_width":640,"config_height":640}],"is_video":false}}]},"edge_hashtag_to_top_posts":{"edges":[{"node":{"id":"1813346604862851176","edge_media_to_caption":{"edges":[{"node":{"text":"Zinc 	 : 1
 micronutrients 	 : 1
